date,latitude,longitude,fire_id
2019-09-04,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-05,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-06,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-07,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-08,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-09,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-10,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-11,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-12,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-13,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-14,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-15,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-16,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-17,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-18,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-19,40.08895328294924,-120.59686721875585,fire_23300669
2019-09-24,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-25,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-26,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-27,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-28,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-29,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-30,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-01,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-02,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-03,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-04,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-05,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-06,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-07,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-08,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-09,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-10,39.28453680305428,-121.5459062178905,fire_23300689
2019-10-11,39.28453680305428,-121.5459062178905,fire_23300689
2019-09-05,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-06,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-07,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-08,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-09,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-10,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-11,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-12,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-13,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-14,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-15,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-16,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-17,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-18,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-19,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-20,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-21,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-22,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-23,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-24,37.02273260981911,-118.35024658105762,fire_23300712
2019-09-04,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-05,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-06,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-07,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-08,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-09,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-10,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-11,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-12,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-13,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-14,33.97712263352423,-111.97554475660078,fire_23300741
2019-09-05,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-06,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-07,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-08,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-09,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-10,33.54965314955414,-117.25981698427272,fire_23300744
2019-09-07,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-08,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-09,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-10,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-11,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-12,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-13,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-14,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-15,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-16,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-17,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-18,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-19,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-20,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-21,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-22,46.37794057373529,-116.47723967327929,fire_23300839
2019-09-08,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-09,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-10,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-11,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-12,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-13,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-14,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-15,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-16,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-17,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-18,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-19,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-20,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-21,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-22,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-23,46.32265611741983,-116.55780003360476,fire_23300861
2019-09-11,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-12,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-13,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-14,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-15,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-16,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-17,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-18,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-19,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-20,46.26572120376248,-116.5623044889346,fire_23300886
2019-09-06,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-07,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-08,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-09,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-10,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-11,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-12,38.06010226727599,-113.1427871575806,fire_23301106
2019-09-02,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-03,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-04,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-05,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-06,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-07,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-08,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-09,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-10,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-11,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-12,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-13,44.38792631787219,-109.85637979305804,fire_23301395
2019-09-14,44.38792631787219,-109.85637979305804,fire_23301395
2019-10-28,34.314760579906775,-119.0578692632162,fire_23410619
2019-10-29,34.314760579906775,-119.0578692632162,fire_23410619
2019-10-30,34.314760579906775,-119.0578692632162,fire_23410619
2019-10-31,34.314760579906775,-119.0578692632162,fire_23410619
2019-11-01,34.314760579906775,-119.0578692632162,fire_23410619
2019-11-02,34.314760579906775,-119.0578692632162,fire_23410619
2019-11-03,34.314760579906775,-119.0578692632162,fire_23410619
2019-10-06,46.619912421629394,-118.93274282914857,fire_23410720
2019-10-07,46.619912421629394,-118.93274282914857,fire_23410720
2019-10-08,46.619912421629394,-118.93274282914857,fire_23410720
2019-10-09,46.619912421629394,-118.93274282914857,fire_23410720
2019-10-10,46.619912421629394,-118.93274282914857,fire_23410720
2019-10-11,46.619912421629394,-118.93274282914857,fire_23410720
2020-05-31,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-01,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-02,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-03,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-04,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-05,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-06,41.55173718910881,-113.3454194197034,fire_24027566
2020-06-26,39.59019914641568,-119.88488650705467,fire_24103545
2020-06-27,39.59019914641568,-119.88488650705467,fire_24103545
2020-06-28,39.59019914641568,-119.88488650705467,fire_24103545
2020-06-29,39.59019914641568,-119.88488650705467,fire_24103545
2020-06-30,39.59019914641568,-119.88488650705467,fire_24103545
2020-07-01,39.59019914641568,-119.88488650705467,fire_24103545
2020-06-09,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-10,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-11,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-12,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-13,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-14,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-15,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-16,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-17,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-18,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-19,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-20,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-21,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-22,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-23,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-24,36.76627065037865,-112.23076615506196,fire_24103557
2020-06-25,36.76627065037865,-112.23076615506196,fire_24103557
